type	latitude	longitude	altitude (m)	color	width	opacity	sym	name	desc
W	46.791201000	-121.728339000	1607.4				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y210N0	Paradise Valley Rd bend (El 5270')
W	46.787831000	-121.725631000	1586.3				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y210P0	Paradise Valley Rd bend (El 5230')
W	46.778068000	-121.732809000	1530.0				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y210R0	Paradise Valley Rd bend (El 5000')
W	46.777658000	-121.737750000	1493.8				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y210S0	End Paradise Rd loop (El 4780')
W	46.685590000	-121.578420000	483.7				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y02010	SR 12 bend (Pass SR 123 El 1582')
W	46.682757000	-121.574923000	453.7				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y02020	SR 12 bend
W	46.540253000	-121.755098000	296.8				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y020B0	US 12 bend
W	46.534796000	-121.793237000	288.9				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y020D0	SR 12 bend
W	46.535297000	-121.957298000	273.2				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y020H0	US 12/FR 25 & SR 131
W	46.532170000	-121.956963000	266.0				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y020L0	Cross Cowlitz River
W	46.521821000	-121.954465000	272.7				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y020M0	FR 25 & SR 131 (Pass Cispus Rd)
W	46.507316000	-121.953564000	270.6				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y020N0	FR 25 & SR 131/FR 25 (Pass Skinner Rd)
W	46.470894000	-121.948006000	354.9				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y020P0	FR 25 bend
W	46.445700000	-122.000800000	320.2				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y020S0	FR 25 bend
W	46.440387000	-121.998408000	325.1				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y020T0	FR 25 (Cross Cispus River El 1030')
W	46.412317000	-121.998632000	595.9				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y020V0	FR 25 (Cross stream El 1970')
W	46.361401000	-121.971415000	773.7				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y020W0	FR 25 (El 2552')
W	46.324450000	-121.972880000	855.9				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y020X0	FR 25 (Pass FR 99 El 2581')
W	46.307220000	-121.975170000	1032.4				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y020Z0	FR 25 (Pass FR 224 El 3370')
W	46.288890000	-121.966610000	1246.8				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y02100	Elk Pass (El 4080')
W	46.244799000	-121.969780000	954.6				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y02110	FR 25 turn (El 3120')
W	46.224194000	-121.998224000	1015.2				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y02130	FR 25 bend (El 3330')
W	46.179989000	-122.005227000	982.7				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y02140	FR 25 (El 3280')
W	46.144809000	-122.004877000	728.9				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y02150	FR 25 (El 2380')
W	46.119575000	-122.006446000	455.0				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y02160	FR 25 hairpin turn (El 1500')
W	46.124947000	-122.015458000	386.5				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y02170	FR 25 turn (El 1290')
W	46.064428000	-122.027035000	331.6				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y021A0	FR 25/FR 90 (El 1138')
W	46.056270000	-121.966267000	422.0				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y021D0	FR 90/Curly Creek Rd (El 1360')
W	46.040765000	-121.919653000	729.3				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y021E0	Curly Creek Rd bend (El 2400')
W	46.017396000	-121.897218000	884.8				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y021H0	Curly Creek Rd/Wind River Rd & FR 30 (El 2863')
W	45.990037000	-121.913048000	933.3				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y021J0	Oldman Pass (El 3050')
W	45.974034000	-121.927321000	746.2				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y021K0	Cross Oldman Cr (El 2390')
W	45.882340000	-121.967253000	355.8				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y021M0	Cross Wind River (El 1170')
W	45.872470000	-121.976223000	333.8				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y021N0	Wind River Rd & FR 30/Wind River Rd (Pass Mineral Springs Rd)
W	45.820760000	-121.912880000	315.0				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y021R0	Pacific Crest Trail crossing
W	45.745644000	-121.822425000	168.0				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y021U0	Wind River Rd bend
W	45.719687000	-121.821002000	129.1				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y021Z0	Wind River Rd bend
W	45.715004000	-121.829442000	86.8				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y02200	Wind River Rd/SR 14 (El 290')
W	45.675559000	-121.909294000	34.6				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y02290	SR 14 bend
W	45.663030000	-121.905201000	60.9				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y022A0	SR 14/Bridge of the Gods
W	45.661792000	-121.896960000	70.3				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y022B0	Bridge of the Gods curve
W	45.663019000	-121.896140000	56.9				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y022C0	Bridge of the Gods curve
W	45.662306000	-121.897862000	57.1				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y022D0	Bridge of the Gods/Wa-Na-Pa St
W	45.671067000	-121.887131000	44.0				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y022M0	Wa-Na-Pa St/Forest Ln
W	45.671468000	-121.887150000	43.5				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y022N0	Forest Ln bend
W	45.680122000	-121.853614000	43.1				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y022S0	Forest Ln bend
W	45.679607000	-121.850481000	39.7				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y022T0	Forest Ln/Frontage Rd
W	45.689478000	-121.838207000	31.4				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y022V0	Frontage Rd/Herman Creek Rd
W	45.688908000	-121.836716000	41.1				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y022W0	Herman Creek Rd bend
W	45.689407000	-121.834300000	70.4				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y022X0	Herman Creek Rd/Wyeth Bench Rd
W	45.690551000	-121.769028000	38.9				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y02300	Wyeth Rd turn
W	45.691157000	-121.769109000	42.4				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y02310	Wyeth Rd/I-81 (Exit 51)
W	45.695865000	-121.670468000	37.6				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y02320	I-84 (Pass Exit 86)
W	45.711272000	-121.550194000	96.6				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y02340	I-84/Cascade Av US 30 (Exit 62)
W	45.710807000	-121.549172000	101.6				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y02350	Cascade Av US 30 bend
W	45.709304000	-121.528884000	92.4				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y02370	Cascade Av US 30/Oak St US 30
W	45.708790000	-121.510248000	42.6				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y023H0	Oak St US 30 turn
W	45.708146000	-121.510162000	46.4				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y023J0	Oak St US 30/State St US 30
W	45.707545000	-121.502780000	44.1				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y023K0	State St US 30/SR 35
W	45.703769000	-121.502953000	69.8				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y023L0	US 35/Eastside Rd (El 210')
W	45.703214000	-121.501147000	87.0				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y023M0	Eastside Rd bend
W	45.702715000	-121.503539000	105.6				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y023N0	Eastside Rd bend
W	45.686323000	-121.498639000	197.3				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y023P0	Eastside Rd (Pass Panorama Point Pk)
W	45.653257000	-121.499132000	214.2				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y023R0	Eastside Rd (Pass Van Horn Rd El 680')
W	45.642442000	-121.501452000	207.0				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y023S0	Eastside Rd/Fir Mountain Rd
W	45.638881000	-121.513982000	193.6				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y023T0	Fir Mtn Rd/Ehrck Hill Rd (Cross SR35)
W	45.638838000	-121.534408000	259.8				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y023U0	Ehrck Hill Rd turn
W	45.635233000	-121.534409000	240.6				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y023V0	Ehrck Hill Rd turn
W	45.635276000	-121.544839000	208.3				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y023W0	Ehrck Hill Rd/Summit Dr
W	45.637678000	-121.585392000	254.5				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y023Z0	Summit Dr/Dee Hwy
W	45.601810000	-121.628302000	284.8				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y02400	Dee Hwy bend
W	45.591159000	-121.626979000	301.6				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y02410	Dee Hwy/Hood River Hwy
W	45.557766000	-121.614799000	414.4				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y02430	Hood River Hwy (Pass Billlings Rd)
W	45.532922000	-121.599509000	488.7				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y02450	Hood River Hwy bend
W	45.520022000	-121.598966000	526.4				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y02460	Hood River Hwy/Hood River Hwy SR 281 & Baseline Rd
W	45.519619000	-121.586337000	530.1				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y024A0	Hood River Hwy SR 281 & Baseline Dr/Baseline Rd
W	45.518637000	-121.572582000	509.6				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y024B0	Baseline Rd bend
W	45.498535000	-121.564067000	551.0				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y024D0	Baseline Rd bend
W	45.497732000	-121.562389000	553.4				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y024E0	Baseline Rd/SR 35 (El 1878')
W	45.446967000	-121.581927000	772.6				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y024H0	Mt. Hood Nat. Forest boundary (El 2575')
W	45.339000000	-121.570640000	1082.2				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y024L0	Cross E Fork Hood River (El 3600')
W	45.310194000	-121.646562000	1412.0				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y024M0	SR 35 top (Bennet Pass El 4674')
W	45.313779000	-121.659530000	1342.0				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y024N0	SR 35 bend (El 4470')
W	45.283528000	-121.676704000	1261.7				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y024P0	SR 35 bend (El 4180')
W	45.283720000	-121.683350000	1269.8				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y024R0	SR 35 (Cross Pacific Crest Tr El 4180')
W	45.291781000	-121.689141000	1207.7				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y024S0	SR 35 bend (El 3950')
W	45.276508000	-121.715242000	1081.3				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y024T0	SR 35/SR 26 (El 3590')
W	45.228755000	-121.700299000	1193.9				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y024Z0	US 26 (Cross Pacific Crest Tr El 3870')
W	45.207855000	-121.698018000	1231.9				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y02510	SR 26 (Blue Box Pass El 4024')
W	45.173463000	-121.672168000	1101.2				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y02520	SR 26/FR 42 Skyline Rd (El 3620')
W	45.130249000	-121.705471000	1081.0				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y02530	FR 42 Skyline Rd (Pass FR 58 El 3551')
W	45.101684000	-121.746911000	1026.8				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y02540	FR 42 Skyline Rd (Cross Pacific Crest Tr El 3400')
W	45.100465000	-121.749373000	1022.6				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y02550	FR 42 Skyline Rd (Pass FR 57)
W	45.065122000	-121.774566000	1091.5				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y02590	FR 42 Skyline Rd bend (El 3600')
W	45.037637000	-121.777267000	1268.8				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y025A0	FR 42 Skyline Rd (Pass FR 141 El 4140')
W	44.990307000	-121.765512000	1129.2				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y025C0	FR 42 Skyline Rd bend (El 3660')
W	44.960353000	-121.835208000	1053.8				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y025D0	FR 42 Skyline Rd turn
W	44.954106000	-121.836243000	1000.1				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y025E0	FR 42 Skyline Rd (Pass FR 4220 El 3300')
W	44.960452000	-121.866137000	780.4				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y025F0	FR 42 Skyline Rd bend (El 2580')
W	44.983135000	-121.881423000	666.4				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y025H0	FR 42 Skyline Rd/FR 46 (El 2270')
W	44.891210000	-121.881767000	844.0				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y025J0	FR 46 (Pass FR 4690 El 2770')
W	44.810614000	-121.881637000	1090.0				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y025K0	Mt. Hood N.F./Willamette N.F. (Pass FR 380 El 3540')
W	44.805368000	-121.873667000	1009.2				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y025L0	FR 46 hairpin turn (El 3220')
W	44.797389000	-121.904215000	822.9				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y025M0	FR 46 (El 2740')
W	44.778013000	-121.997408000	651.8				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y025N0	Pass rd to Breitenbush Hot Springs (El 2100')
W	44.780751000	-122.058908000	582.0				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y025S0	FR 46 bend
W	44.767528000	-122.094889000	535.8				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y025U0	FR 46 (Cross Breitenbush River El 1800')
W	44.737486000	-122.151747000	494.5				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y025W0	FR 46/SR 22 (El 1563')
W	44.729932000	-122.146782000	492.3				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y02600	SR 122 bend
W	44.687319000	-122.032828000	571.2				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y02640	SR 22 bend (El 1850')
W	44.691782000	-121.972403000	663.3				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y02660	SR 22 bend (Pass Whitewater Rd El 2163')
W	44.635531000	-121.939071000	724.7				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y02690	SR 22 bend (El 2450')
W	44.582863000	-121.982403000	819.8				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y026B0	SR 22 (Pass FR 11 El 2680')
W	44.570185000	-121.999262000	858.2				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y026C0	SR 22 bend
W	44.500854000	-122.003387000	1052.7				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y026D0	SR 22 (Cross N Santiam River El 3450')
W	44.460075000	-121.978284000	1125.0				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y026E0	SR 22 (Pass Sno Park Entrance El 3730')
W	44.436566000	-121.938930000	1145.1				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y026F0	SR 22/US 20 & SR 126 (El 3735')
W	44.429991000	-121.874595000	1327.3				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y026H0	US 20 & SR 126 bend (El 4360')
W	44.419329000	-121.875628000	1396.4				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y026J0	US 20 & SR 126 bend (El 4725')
W	44.424720000	-121.845546000	1469.0				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y026K0	Santiam Pass (Pacific Crest Tr Crossing El 4817')
W	44.418783000	-121.776150000	1232.4				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y026L0	US 20 & SR 126 (El 4000')
W	44.429753000	-121.714280000	1028.0				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y026R0	US 20 & SR 126 bend (El 3390')
W	44.392919000	-121.674314000	1015.5				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y026S0	Jefferson Co/Deschutes Co Line (Pass FR 14 El 3289')
W	44.315715000	-121.576595000	980.6				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y026U0	US 20 & SR 126 (Pass Tollgate Rd)
W	44.291296000	-121.554322000	974.0				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y026W0	US 20 & SR 126 bend (Pass SR 242)
W	44.287777000	-121.540074000	966.8				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y02730	US 20 & SR 126/US 20
W	44.240785000	-121.473470000	980.5				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y02760	US 20 (Pass Cloverdale Rd)
W	44.145556000	-121.331206000	972.4				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y02770	US 20/O.B. Riley Rd
W	44.144583000	-121.333062000	975.6				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y027A0	O.B. Riley Rd bend
W	44.130364000	-121.331549000	979.7				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y027B0	O.B. Riley Rd/Tumalo Reservoir Rd
W	44.131178000	-121.332150000	983.7				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y027D0	Tumalo Reservoir Rd/Johnson Market Rd (El 3194')
W	44.116586000	-121.363395000	1084.3				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y027E0	Johnson Reservoir Rd turn (Pass Tyler Rd El 3558')
W	44.087720000	-121.377770000	1133.1				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y027F0	Johnson Market Rd/Shevlin Park Rd
W	44.067922000	-121.355581000	1141.7				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y027H0	Shevlin Park Rd/Mt. Washington Dr
